"M009","M5S13.wav","s6",3617.578125,2842.3828125,3169.6875,3617.578125,2842.3828125,775.1953125,0.0522448979592,25.0734744903,24.7295379639,2
"M009","M5S13.wav","s7",3445.3125,3100.78125,3738.1640625,4134.375,3100.78125,1033.59375,0.0812698412698,21.2918232581,21.1967468262,1
"M009","M5S14.wav","s1",3273.046875,3100.78125,3282.6171875,4048.2421875,3100.78125,947.4609375,0.0464399092971,41.3129950068,40.8037376404,1
"M009","M5S14.wav","s2",3617.578125,2842.3828125,3260.7421875,3617.578125,2842.3828125,775.1953125,0.0754648526077,35.5472088434,35.3822620098,4
"M009","M5S14.wav","s3",4565.0390625,3703.7109375,4033.88671875,4565.0390625,3617.578125,947.4609375,0.0638548752834,19.0860889623,18.8843744451,0
"M009","M5S14.wav","s4",3962.109375,3703.7109375,3935.60697115,4220.5078125,3703.7109375,516.796875,0.0696598639456,28.621864506,28.4389686584,3
"M009","M5S14.wav","s5",3789.84375,3789.84375,3813.33451705,4134.375,3273.046875,861.328125,0.0580498866213,53.5323305993,53.415802002,4
"M009","M5S14.wav","s6",3617.578125,3445.3125,3892.12646484,4306.640625,3445.3125,861.328125,0.087074829932,31.8023715146,31.6538085938,3
"M009","M5S14.wav","s7",3703.7109375,2756.25,3129.4921875,3703.7109375,2670.1171875,1033.59375,0.0464399092971,46.3864374115,46.3678836823,2
"M009","M5S14.wav","s8",2928.515625,2583.984375,2694.7265625,2928.515625,2497.8515625,430.6640625,0.0348299319728,14.8713824928,14.8377227783,0
"M009","M5S15.wav","s1",4306.640625,3962.109375,4163.0859375,4823.4375,3962.109375,861.328125,0.0812698412698,19.5197505828,19.0770721436,1
"M009","M5S15.wav","s2",3531.4453125,3359.1796875,3405.55889423,3531.4453125,3359.1796875,172.265625,0.0696598639456,5.62379416426,4.94590759277,0
"M009","M5S15.wav","s3",4392.7734375,3359.1796875,3828.125,4392.7734375,3359.1796875,1033.59375,0.0464399092971,48.239476681,48.2225990295,2
